candidate_source,kaggle_ref,task,base_cost,candidate_cost,delta_cost,base_points,candidate_points,delta_points,status,zip_sha256,zip_path,improved
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task267,758,758,0,18.36931661435763,18.36931661435763,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task268,2993,2993,0,16.9959684921473,16.9959684921473,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task271,1187,1187,0,17.92081560539033,17.92081560539033,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task273,2027,2027,0,17.385687853548,17.385687853548,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task275,1356,1356,0,17.78770553149966,17.78770553149966,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task294,910,910,0,18.186555400489105,18.186555400489105,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task299,50,50,0,21.087976994571854,21.087976994571854,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task305,636,636,0,18.544801436659878,18.544801436659878,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task321,300,300,0,19.2962175253438,19.2962175253438,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task324,8639,8639,0,15.935957885641116,15.935957885641116,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task329,1050,1050,0,18.04345455684843,18.04345455684843,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task333,2401,2401,0,17.216359403778746,17.216359403778746,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task336,1820,1820,0,17.493408219929158,17.493408219929158,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task343,1539,1539,0,17.66111186616112,17.66111186616112,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task354,2218,2218,0,17.295638832089686,17.295638832089686,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task355,539,539,0,18.710284429091004,18.710284429091004,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task370,6598,6742,-144,16.205478148211473,16.183888104205995,-0.02159004400547815,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task385,30,30,0,21.598802618337846,21.598802618337846,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task394,676,676,0,18.483806923957037,18.483806923957037,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task396,3566,3566,0,16.820800201576915,16.820800201576915,0.0,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
ryosuke_7266_48,ryosukeshiroshita/neurogolf-7266-48-github-com-qurore-kaggloop,task233,31938,34400,-2462,14.628448197599187,14.55418815663851,-0.07426004096067729,ok,7d7d809fe74f24553ca9a959e0dbb0a28b257b91b52f1bdb2ac1a213e68add37,F:\kaggle\neurogolf-2026\external\source_review_20260709_e\ryosuke_7266_48\output\submission.zip,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task003,260,,,19.439318368984473,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task007,127,,,20.15581291354141,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task011,318,,,19.23794861721982,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task012,2251,,,17.28087015909327,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task013,1424,,,17.738774908028077,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task031,481,,,18.824132729894238,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task033,1639,,,17.59815842125617,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task035,1891,,,17.455138931341544,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task038,213,,,19.638707834290575,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task039,453,,,18.884107874516964,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task040,190,,,19.752975927839515,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task042,3110,,,16.95762199482672,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task043,793,,,18.324176778365153,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task044,3210,,,16.92597378387594,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task049,345,,,19.15645558296864,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task050,3849,,,16.744431346716254,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task051,1744,,,17.536063395531073,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task060,1010,,,18.082294390164694,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task064,10445,,,15.746121326009334,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task078,1293,,,17.835279621228143,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task084,2038,,,17.38027578621733,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task085,2519,,,17.16838272364739,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task092,6553,,,16.212321760960503,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task093,3332,,,16.888671996713267,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task098,900,,,18.197605236675688,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task110,10327,,,15.757482896328597,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task118,12282,,,15.584109945110656,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task129,80,,,20.61797336532612,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task130,30,,,21.598802618337846,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task135,200,,,19.701682633451963,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task138,12042,,,15.603844181975607,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task150,138,,,20.072746314842796,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task162,3500,,,16.839481752522495,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task174,4027,,,16.699223039148546,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task192,5346,,,16.415896103301137,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task195,921,,,18.174539963744692,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task198,11410,,,15.657754557143878,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task216,8473,,,15.955360083801535,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task227,100,,,20.394829814011906,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task235,129,,,20.140187595638327,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task240,1475,,,17.703586731226082,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task248,151,,,19.982720163185075,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task250,2123,,,17.339414538296744,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task254,687,,,18.467665707777652,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task257,400,,,19.00853545289202,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task259,892,,,18.206533867419992,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task267,758,,,18.36931661435763,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task268,2993,,,16.9959684921473,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task271,1187,,,17.92081560539033,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task273,2027,,,17.385687853548,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task275,1356,,,17.78770553149966,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task294,910,,,18.186555400489105,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task299,50,,,21.087976994571854,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task305,636,,,18.544801436659878,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task321,300,,,19.2962175253438,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task324,8639,,,15.935957885641116,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task329,1050,,,18.04345455684843,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task333,2401,,,17.216359403778746,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task336,1820,,,17.493408219929158,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task343,1539,,,17.66111186616112,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task354,2218,,,17.295638832089686,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task355,539,,,18.710284429091004,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task370,6598,,,16.205478148211473,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task385,30,,,21.598802618337846,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task394,676,,,18.483806923957037,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task396,3566,,,16.820800201576915,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
seddik_all_graph_surgeries,seddiktrk/neurogolf-2026-all-graph-surgeries,task233,31938,,,14.628448197599187,,,missing,0f030541f660b00ad336b5a21dd95b734e3e86c6990b6ce78a47751bb03fb62c,,False
